18 19 20
18 20 17
20 16 17
19 15 20
20 15 16
4 9 3
3 9 8
4 0 5
9 4 5
5 0 1
5 1 6
10 5 11
5 6 11
13 18 17
13 17 12
12 17 11
17 16 11
2 7 1
7 6 1
7 11 6
12 11 7
3 7 2
3 8 7
13 12 7
8 13 7
15 10 11
15 11 16
14 9 5
14 5 10
14 10 15
14 15 19
9 14 8
8 14 13
14 18 13
14 19 18
