0 0 0
1 0 0
2 1 1
2 1 1
2 3 2
3 3 0
4 0 0
1 4 0
2 1 0
0 3 0
4 1 1
1 0 1
2 0 1
5 0 3
1 0 4
2 6 5
1 3 6
0 7 1
2 8 1
5 2 2
3 3 6
3 2 0
7 4 1
8 2 1
2 2 5
2 3 6
4 2 3
2 3 5
3 3 4
4 3 5
0 7 3
8 0 0
9 1 1
1 2 4
3 2 5
