4 10 1
4 0 5
4 5 10
5 0 1
10 5 1
4 1 15
4 18 2
15 1 6
15 6 11
20 15 16
15 11 16
18 7 2
18 12 7
4 9 18
9 14 18
9 4 15
14 9 15
19 15 20
14 15 19
18 19 20
14 19 18
20 16 17
18 20 17
18 17 12
7 6 1
2 7 1
7 11 6
12 11 7
12 17 11
17 16 11
13 4 2
4 8 3
4 13 8
3 8 2
8 13 2
