1.000000000000000000e+00 0.000000000000000000e+00
5.000000000000001110e-01 8.660254037844385966e-01
-4.999999999999997780e-01 8.660254037844387076e-01
-1.000000000000000000e+00 1.224646799147353207e-16
-5.000000000000004441e-01 -8.660254037844384856e-01
4.999999999999993339e-01 -8.660254037844390407e-01
7.500000000000000000e-01 0.000000000000000000e+00
3.750000000000001110e-01 6.495190528383290030e-01
-3.749999999999998335e-01 6.495190528383290030e-01
-7.500000000000000000e-01 9.184850993605148438e-17
-3.750000000000003331e-01 -6.495190528383288919e-01
3.749999999999995004e-01 -6.495190528383292250e-01
5.000000000000000000e-01 0.000000000000000000e+00
2.500000000000000555e-01 4.330127018922192983e-01
-2.499999999999998890e-01 4.330127018922193538e-01
-5.000000000000000000e-01 6.123233995736766036e-17
-2.500000000000002220e-01 -4.330127018922192428e-01
2.499999999999996669e-01 -4.330127018922195203e-01
2.500000000000000000e-01 0.000000000000000000e+00
1.250000000000000278e-01 2.165063509461096491e-01
-1.249999999999999445e-01 2.165063509461096769e-01
-2.500000000000000000e-01 3.061616997868383018e-17
-1.250000000000001110e-01 -2.165063509461096214e-01
1.249999999999998335e-01 -2.165063509461097602e-01
0.000000000000000000e+00 0.000000000000000000e+00
